      Vivianite
Diffraction data computed using the structure from the paper listed below,
along with the cell parameters refined from the powder pattern for R060025
      Mori H, Ito T
      Acta Crystallographica 3 (1950) 1-6
      The structure of vivianite and symplesite
      Locality: Ashio, Japan

      CELL PARAMETERS:   10.12904   13.42400   4.684787   90.00000   104.8798   90.00000
      SPACE GROUP: C2/m
      X-RAY WAVELENGTH:     1.541838
               2-THETA      INTENSITY    D-SPACING   H   K   L
                11.18         33.23        7.9096    1   1   0
                13.18        100.00        6.7120    0   2   0
                18.11         59.22        4.8947    2   0   0
                19.59         26.90        4.5277    0   0   1
                20.46          3.38        4.3365   -1   1   1
                21.82         19.03        4.0697    1   3   0
                23.06         41.70        3.8534   -2   0   1
                24.58          1.40        3.6190    1   1   1
                26.65          2.49        3.3418   -2   2   1
                27.84         33.14        3.2014   -1   3   1
                28.12          2.91        3.1708    3   1   0
                30.11         28.71        2.9657    2   0   1
                30.08         18.68        2.9685   -3   1   1
                31.05          1.43        2.8778    1   3   1
                32.32          8.22        2.7679    2   4   0
                32.99         29.21        2.7127    2   2   1
                33.20         16.71        2.6961    0   4   1
                33.97          8.79        2.6365    3   3   0
                34.61          1.32        2.5892    1   5   0
                35.44         19.07        2.5308   -2   4   1
                35.64          7.99        2.5168   -3   3   1
                36.97          9.78        2.4297   -4   0   1
                38.84          7.11        2.3165   -1   5   1
                39.01          5.12        2.3067   -1   1   2
                39.15          1.80        2.2993    4   2   0
                39.41          1.89        2.2846   -4   2   1
                40.56         19.51        2.2223    2   4   1
                41.29          9.69        2.1846    1   5   1
                41.62          2.11        2.1682   -2   2   2
                42.09          4.52        2.1451    0   2   2
                42.87          2.47        2.1079   -3   1   2
                43.78          2.06        2.0660    1   1   2
                43.62          9.26        2.0733    3   5   0
                44.49          1.51        2.0348    2   6   0
                44.99          1.59        2.0135   -3   5   1
                45.17          2.27        2.0058    0   6   1
                46.08          2.60        1.9681   -4   4   1
                46.00          3.54        1.9716   -5   1   1
                46.45          2.20        1.9533    4   0   1
                46.92          2.44        1.9348   -2   6   1
                46.86          1.17        1.9374    5   1   0
                47.14          9.84        1.9264   -3   3   2
                47.13          8.03        1.9267   -4   0   2
                47.99          5.10        1.8943    1   3   2
                48.40          2.47        1.8791    2   0   2
                48.32          2.08        1.8819    1   7   0
                48.50          2.59        1.8755    4   2   1
                50.39          1.05        1.8095    2   2   2
                50.06          5.02        1.8207   -5   3   1
                50.86          1.01        1.7937    5   3   0
                51.33          6.38        1.7784    3   5   1
                51.62          2.39        1.7690   -1   7   1
                51.76          6.17        1.7647   -1   5   2
                54.29          2.42        1.6882    4   4   1
                54.65          7.89        1.6780    0   8   0
                54.91         10.97        1.6707   -3   5   2
                55.67         10.08        1.6497    1   5   2
                56.04          2.59        1.6396    2   4   2
                56.14          1.01        1.6371    5   1   1
                57.51          2.72        1.6011   -5   3   2
                57.54          8.96        1.6004   -5   5   1
                58.06          1.76        1.5873    2   8   0
                58.14          3.53        1.5854    6   2   0
                58.28          6.91        1.5819    5   5   0
                58.62          1.07        1.5734    0   8   1
                58.99          1.56        1.5646    3   3   2
                59.70          3.14        1.5476    5   3   1
                60.09          2.45        1.5385   -2   8   1
                60.81          5.78        1.5219   -6   0   2
                61.74          3.32        1.5013   -6   4   1
                62.59          7.84        1.4829    4   0   2
                62.99          1.03        1.4745    1   9   0
                63.34          3.79        1.4670   -1   3   3
                63.52          1.57        1.4634   -4   0   3
                63.66          4.26        1.4604    2   8   1
                64.28          1.02        1.4479    4   2   2
                65.24          1.28        1.4289    1   1   3
                65.19          1.70        1.4298   -4   2   3
                65.80          1.49        1.4181    3   5   2
                66.01          2.88        1.4142   -2   4   3
                66.47          2.70        1.4054    5   5   1
                67.82          1.25        1.3807   -4   8   1
                69.70          1.08        1.3480    2   0   3
                69.92          8.11        1.3442   -1   5   3
                70.03          4.44        1.3424    0  10   0
                70.21          3.22        1.3394   -3   9   1
                70.49          1.99        1.3348    7   3   0
                70.93          2.72        1.3276   -3   5   3
                73.70          1.31        1.2845   -6   0   3
                74.52          3.21        1.2723   -7   5   1
                76.55          1.24        1.2435    7   1   1
                76.51          1.48        1.2441   -8   2   1
                76.78          4.47        1.2403    7   5   0
                78.08          2.66        1.2230    2  10   1
                82.28          1.93        1.1708   -2   0   4
                84.16          1.05        1.1494   -7   3   3
                86.20          1.86        1.1273   -6   8   2
                87.77          2.06        1.1112    4   8   2
                88.60          1.11        1.1029   -4   8   3
                89.05          1.01        1.0985   -8   0   3
                89.05          1.01        1.0985   -8   0   3
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.

